,Job_Link,Response
64,https://www.naukri.com/job-listings-Big-Data-Analyst-Hadoop-hive-MCS-Solutions-Hyderabad-8-to-11-years-131017900381?src=jobsearchDesk&sid=15083240318822&xp=15,<Response [200]>
65,https://www.naukri.com/job-listings-Data-Quality-business-Analyst-SQL-Premium-Mumbai-4-to-8-years-131017900380?src=jobsearchDesk&sid=15083240318822&xp=16,<Response [200]>
66,https://www.naukri.com/job-listings-Senior-Data-Analyst-Data-Mining-Modeling-ZipGo-Technologies-Pvt-Ltd-Delhi-NCR-Gurgaon-3-to-6-years-061017900114?src=jobsearchDesk&sid=15083240318822&xp=17,<Response [200]>
67,https://www.naukri.com/job-listings-Data-Analyst-Kama-Ayurveda-Private-Limited-Delhi-NCR-4-to-6-years-051017000809?src=jobsearchDesk&sid=15083240318822&xp=18,<Response [200]>
68,https://www.naukri.com/job-listings-Data-Analyst-Data-Warehouse-Concepts-Premium-Bengaluru-4-to-7-years-141017000035?src=jobsearchDesk&sid=15083240318822&xp=19,<Response [200]>
69,https://www.naukri.com/job-listings-Data-Analyst-scientist-Energy-Utility-Development-Group-Premium-Delhi-NCR-Gurgaon-5-to-10-years-111017901089?src=jobsearchDesk&sid=15083240318822&xp=20,<Response [200]>
70,https://www.naukri.com/job-listings-Data-Analyst-Muscat-National-Food-Products-Arla-Division-Muscat-2-to-6-years-091017000287?src=jobsearchDesk&sid=15083240318822&xp=21,<Response [200]>
71,https://www.naukri.com/job-listings-Analyst-Core-Data-BlackRock-Services-India-Pvt-Ltd-Gurgaon-4-to-8-years-121017901903?src=jobsearchDesk&sid=15083240318822&xp=22,<Response [200]>
72,https://www.naukri.com/job-listings-Data-Analyst-Flex-Chennai-Chennai-5-to-10-years-091017900536?src=jobsearchDesk&sid=15083240318822&xp=23,<Response [200]>
73,https://www.naukri.com/job-listings-Tableau-Data-Analyst-CBRE-South-Asia-Pvt-Ltd-Gurgaon-4-to-9-years-300517006301?src=jobsearchDesk&sid=15083240318822&xp=24,<Response [200]>
74,https://www.naukri.com/job-listings-Senior-Data-Analyst-Tiger-Analytics-Chennai-2-to-5-years-031017001159?src=jobsearchDesk&sid=15083240318822&xp=25,<Response [200]>
75,https://www.naukri.com/job-listings-Account-Reference-Data-Analyst-Confidential-Mumbai-1-to-5-years-040117901226?src=jobsearchDesk&sid=15083240318822&xp=26,<Response [200]>
76,https://www.naukri.com/job-listings-Sr-Analyst-Data-Analyst-Tableau-or-Qlikview-The-Smart-Cube-India-Private-Limited-Delhi-NCR-Noida-2-to-4-years-300817004982?src=jobsearchDesk&sid=15083240318822&xp=27,<Response [200]>
77,https://www.naukri.com/job-listings-Hiring-for-Data-Analyst-role-Hyderabad-Ecentric-Solutions-Pvt-Ltd-Hyderabad-3-to-6-years-061017006731?src=jobsearchDesk&sid=15083240318822&xp=28,<Response [200]>
78,https://www.naukri.com/job-listings-Data-Analyst-Startup-Simplify360-Bengaluru-0-to-1-years-270917900483?src=jobsearchDesk&sid=15083240318822&xp=29,<Response [200]>
79,https://www.naukri.com/job-listings-Data-Analyst-Startup-Coviam-Technologies-Bengaluru-1-to-4-years-210917900644?src=jobsearchDesk&sid=15083240318822&xp=30,<Response [200]>
